"id","data","qtd_likes","qtd_retweets","texto"
"1,06885136376809E+018","2018-12-01 12:56:38",0,2840,"RT @foIha_sp: Mulher grávida queria ler o livro Jardim das Aflições mas marido não comprou e criança nasce com a 'cara' do Olavo de Carvalh…"
"1,06885270872199E+018","2018-12-01 13:01:58",31621,4345,"Acabaram as eleições e as visitas íntimas na prisão diminuíram! https://t.co/8CWkHzwPLB"
"1,06887448727222E+018","2018-12-01 14:28:31",48379,4985,"Ontem, em Guaratinguetá-SP, na formatura dos Sargentos da Aeronáutica, na Escola de Especialistas (EEAR). Hoje, em Resende-RJ, parabenizo os mais de 420 Aspirantes-a-Oficial formandos na Academia Militar das Agulhas Negras (AMAN). Brasil Acima de Tudo! Deus Acima de Todos! 🇧🇷"
"1,06888561571292E+018","2018-12-01 15:12:44",0,2201,"RT @odiodobem: ''O amô vai vencer o ódio'' 😍🧸🌈🎠🙏🏻 https://t.co/qiHvhASQbE"
"1,06888873701747E+018","2018-12-01 15:25:08",0,6032,"RT @franciscomacsoa: A FOX Americana entrevistou Eduardo Bolsonaro. https://t.co/fCyt8VhIlr"
"1,06893148937359E+018","2018-12-01 18:15:01",0,14560,"RT @BlogDoPim: Bolsonaro: “Por que no Brasil devemos mantê-los (índios) reclusos em reservas como se fossem animais em zoológicos?” Manchet…"
"1,06917815799827E+018","2018-12-02 10:35:11",0,3198,"RT @RenovaMidia: Os advogados que decidiram assumir a defesa do esfaqueador de Jair Bolsonaro continuam evitando revelar a identidade de qu…"
"1,06919144289826E+018","2018-12-02 11:27:59",46421,7901,"Grato pela menção e reflexão, @alexandregarcia ! Um forte abraço! https://t.co/QhgdzkiSsF"
"1,06930527976498E+018","2018-12-02 19:00:20",0,1441,"RT @odiodobem2: Amô 😍😜🙏🏻🎠🌈 https://t.co/BBNGrRncbF"
"1,06930868999413E+018","2018-12-02 19:13:53",50162,5858,"Parabéns ao @Palmeiras pelo título brasileiro. O futebol é muito mais que torcer para um time, é um estado de espírito totalmente identificado com o brasileiro. É sempre bacana fazer parte desta festa! Um abraço a todos e obrigado pelo carinho! https://t.co/zxkZpE49Zk"
"1,06936803205997E+018","2018-12-02 23:09:41",73204,9820,"👍🏻👉🏻👉🏻 https://t.co/2n96AEOe2o"
"1,06939720768469E+018","2018-12-03 01:05:37",155,8,"@BrFerreira16 Kkkkkkkk... é verdade!"
"1,0693974149294E+018","2018-12-03 01:06:26",81235,11523,"Estou vendo muitos derrotados politicamente pregando ódio sem necessidade, relaxem, cultivem o que dizem pregar que a alma fica em paz! Um conselho de quem quer ver todos bem! Boa noite a todos! 👍🏻🇧🇷"
"1,06939785903496E+018","2018-12-03 01:08:12",1879,74,"@Pedro_Medeirosx Opa! É verdade! Kkkkkk...."
"1,06941234512078E+018","2018-12-03 02:05:46",0,2539,"RT @odiodobem: Apagou, mas o print é eterno 😍🤩😍🤩 https://t.co/pmdJlFcTo2"
"1,06954687642753E+018","2018-12-03 11:00:21",16932,1952,"Jair Bolsonaro vai a encontro para conversar com católicos: https://t.co/KuljgWJ66F"
"1,06961072986151E+018","2018-12-03 15:14:05",0,1827,"RT @RenovaMidia: Um manual para candidatos à diplomacia brasileira deixa claro porque Jair Bolsonaro pediu para seu futuro chanceler Ernest…"
"1,06961093630099E+018","2018-12-03 15:14:54",0,5267,"RT @ludmilagrilo: A audiência de custódia é um caríssimo SAC de atendimento ao cliente, onde o preso pode descarregar toda a sua insatisfaç…"
"1,06971678918831E+018","2018-12-03 22:15:31",0,1970,"RT @conexaopolitica: ÚLTIMAS: Ministro do GSI diz que Bolsonaro sofreu novas ameaças e defende cautela em cerimônia de posse.  Para o gener…"
"1,06975898687286E+018","2018-12-04 01:03:12",39260,3842,"Boa noite a todos! #ASCOMJMB ... KkkKkkkKkk"
"1,06976171614845E+018","2018-12-04 01:14:02",0,7228,"RT @gregory_barros: Bolsonaro é comentado na Casa Branca como oportunidade histórica  na relação entre Brasil e Estados unidos 🇧🇷🇺🇸 https:/…"
"1,06976242857193E+018","2018-12-04 01:16:52",35376,3148,"Só uma pequena zuera! Kkkkkk... forte abraço e que comecem as especulações midiáticas absurdas!"
"1,06988026948061E+018","2018-12-04 09:05:08",55185,5638,"Em direção à Brasília para mais uma rodada de compromissos para decidirmos estratégias e nomes que comporão o governo, iniciando antes do mandato presidencial o alinhamento de proposições com dados técnicos a serem absorvidos e divulgados à população! 👍🏻"
"1,07036607352923E+018","2018-12-05 17:15:33",0,2550,"RT @conexaopolitica: URGENTE: Os sete ministros do TSE aprovaram, por unanimidade, as contas de campanha de @jairbolsonaro. https://t.co/Aa…"
"1,07039487474944E+018","2018-12-05 19:09:59",0,7560,"RT @BolsonaroSP: Aplausos para esse policial. Merece uma medalha, a qualquer momento o criminoso poderia matar a idosa ou o próprio policia…"
"1,07040139351574E+018","2018-12-05 19:35:53",111256,18638,"Parabéns aos Policiais Militares de Valença-RJ que salvaram a senhora de 83 anos feita refém por um bandido covarde, ficando mais de 10 minutos com uma arma apontada para sua cabeça. Belo trabalho! A vida do cidadão de bem sempre deve ser prioridade!"
"1,07063318117763E+018","2018-12-06 10:56:56",47859,4403,"🇧🇷👍🏻👉🏻👉🏻. Grato pela consideração! https://t.co/TuARNzjUyG"
"1,07063898625799E+018","2018-12-06 11:20:00",0,5980,"RT @CarlosBolsonaro: Deputado Federal @BolsonaroSP responde a defensora do partido que destruiu o país, conhecida como Érika Kokai (PT-DF).…"
"1,07064713865952E+018","2018-12-06 11:52:24",0,2079,"RT @republica_ctba: Bolsonaro recebe medalha de bravura por ter salvo a vida de soldado em 1978 https://t.co/U2pkZQy1qR"
"1,07077782037952E+018","2018-12-06 20:31:41",0,1104,"RT @ernestofaraujo: Levei ao Presidente Bolsonaro o nome do gestor público Alexandro Carreiro para a Presidência da Agência Brasileira de P…"
"1,07077786270006E+018","2018-12-06 20:31:51",0,2561,"RT @BolsonaroSP: Que alegria ver as universidades dialogando com a ciência e tecnologia. Pessoas capazes, ITA, NASA, Doutores de verdade. O…"
"1,07084237771E+018","2018-12-07 00:48:12",64448,4525,"Uma boa noite a todos! 🇧🇷🇮🇱 https://t.co/e0CseyNDFA"
"1,07084977443221E+018","2018-12-07 01:17:36",97966,18811,"Só não concorri com Lula porque ele está preso, condenado por corrupção! 👍🏻 https://t.co/0gb4qI0usE"
"1,07097877190846E+018","2018-12-07 09:50:11",30827,3139,"Parabéns pelo aniversário, Grande Filho, @CarlosBolsonaro . https://t.co/QrO1NG8fH2"
"1,0710293217232E+018","2018-12-07 13:11:03",40897,3590,"Em razão da extensa rotina e agenda nos últimos dias e poucas horas de sono, em conversa com a equipe médica que me acompanha, recebi recomendação expressa de, no dia de hoje, repousar. Por este motivo, cancelamos a ida à Academia da Força Aérea e seguimos para o Rio de Janeiro."
"1,07102952589354E+018","2018-12-07 13:11:52",24168,2062,"Lamento a ausência na Cerimônia de Declaração de Novos Aspirantes da Força Aérea Brasileira! Cumprimento os formandos e suas respectivas famílias e lhes desejo continuados êxitos e novas conquistas! Brasil acima de tudo; Deus acima de todos! 🇧🇷"
"1,0711346735465E+018","2018-12-07 20:09:41",36247,8834,"Professora de filosofia da UNICAMP? https://t.co/zbkTIPyQPX"
"1,07134173635246E+018","2018-12-08 09:52:29",21870,2581,"Nosso canal Jair Bolsonaro no Youtube estava fora do ar há alguns dias mas foi restabelecido. Agradeço ao @YoutubeBrasil pela disponibilidade e suporte. Inscrevam-se: https://t.co/9lO2CQS8NY"
"1,07143194177224E+018","2018-12-08 15:50:55",12125,2317,"COAF: https://t.co/YyEyMmHJ1Y"
"1,07143294162715E+018","2018-12-08 15:54:54",14081,2323,"👍🏻 https://t.co/89mGUtw7Jv"
"1,07146720125173E+018","2018-12-08 18:11:02",28099,2658,"Meus parabéns aos novos declarados Guardas-Marinha neste 8 de dezembro de 2018. Um forte abraço e que Deus abençoe vocês e suas famílias! 🇧🇷 https://t.co/QR1g2hHn8p"
"1,07171910679204E+018","2018-12-09 10:52:01",37481,5912,"Fakenews descarada do dia: https://t.co/I8BUAkpPfq"
"1,07174825217593E+018","2018-12-09 12:47:50",0,1750,"RT @RenovaMidia: ""Eu acho um despautério fazer isso, querer saber quem me contratou. Eu não tenho interesse algum nisso"", declarou o advoga…"
"1,07175563668016E+018","2018-12-09 13:17:10",38527,6344,"Primeira Cúpula Conservadora das Américas: Por muito tempo o pensamento conservador e os valores familiares que predominam em nossa sociedade foram marginalizados graças a um projeto de poder revolucionário tocado por lideranças de esquerda em todo o continente."
"1,07175589480173E+018","2018-12-09 13:18:12",12940,2392,"O poder popular foi substituído por um grupo fechado que usurpava as demandas sociais e assim tomava o controle de tudo, fundado por Lula e Fidel Castro em 1990, conhecido como Foro de São Paulo."
"1,07175609755864E+018","2018-12-09 13:19:00",24001,3433,"As eleições de 2018 representam uma resposta aos estragos que esse projeto de poder causou em todos os lugares, em especial na Venezuela. Nosso país deixará de ser a galinha dos ovos de ouro e voltará a colocar os interesses e valores dos brasileiros no topo."
"1,07175678670791E+018","2018-12-09 13:21:44",22784,2889,"Este é o momento de propor novos caminhos, e a Cúpula Conservadora das Américas representa este anseio. Parabéns pela iniciativa e que venham muitos outros! Jair Bolsonaro, Presidente eleito do Brasil. 🇧🇷"
"1,07180782463476E+018","2018-12-09 16:44:33",42499,5400,"Comunico a indicação do Sr. Ricardo de Aquino Salles para estar à frente do futuro Ministério do Meio Ambiente."
"1,07181521431892E+018","2018-12-09 17:13:55",0,1863,"RT @BolsonaroSP: Vivemos num país com 62mil homicídios/ano. Mais q países em guerra  Nossa taxa é de em torno 30 homicídios/100mil habitant…"
"1,07220895491312E+018","2018-12-10 19:18:30",66673,9583,"Como sempre tenho dito, encaro esta etapa de minha vida como uma missão de Deus. Faremos o possível para dar à nossa nação um futuro com dias melhores. Brasil acima de tudo; Deus acima de todos! 🇧🇷 https://t.co/6fG4wge06O"
"1,07230573001799E+018","2018-12-11 01:43:03",0,4829,"RT @CarlosBolsonaro: Utilizo minhas redes para ter comunicação direta com quem realmente manda neste país e fazer o possível para deixá-los…"
"1,07230621719065E+018","2018-12-11 01:44:59",23126,3545,"Discurso de diplomação de Presidente eleito da República Federativa do Brasil. https://t.co/5dWA7xysGj"
"1,07241202505639E+018","2018-12-11 08:45:25",0,2907,"RT @republica_ctba: Chanceler de Bolsonaro anuncia que Brasil não assinará Pacto da Migração proposto pela ONU https://t.co/An8GG4h7bV"
"1,07244874453113E+018","2018-12-11 11:11:20",0,3642,"RT @odiodobem: Essa é a turminha da ""resistência"" praticando ''amor'' 😍🐻🌈💞 https://t.co/Y43Qe8eNtr"
"1,07248954227862E+018","2018-12-11 13:53:27",45654,7136,"Deixo aqui mais um forte abraço aos Mineiros e todo Brasil pela consideração e mais um muito obrigado a todo corpo médico da Santa Casa de Juiz de Fora. https://t.co/09LWwi6j2n"
"1,07261566269309E+018","2018-12-11 22:14:36",46933,4856,"Estamos acompanhando a apuração das autoridades sobre o crime bárbaro cometido hoje na Catedral Metropolitana de Campinas, em São Paulo.  Nossos votos de solidadiedade às vítimas dessa tragédia e aos familiares."
"1,07265711937414E+018","2018-12-12 00:59:20",12721,691,"solidariedade*"
"1,07274613625394E+018","2018-12-12 06:53:04",28606,3029,"Quem seria o eleito? https://t.co/VHvctMunGG"
"1,07274658754007E+018","2018-12-12 06:54:51",4688,180,"@Pedro_Medeirosx Alvorada 5AM. Bom Dia! 👍🏻"
"1,07282753083772E+018","2018-12-12 12:16:30",55677,6519,"Me sinto extremamente honrado em ser o primeiro Presidente eleito do Brasil a visitar ao COT (Comando de Operações Táticas da Polícia Federal) unidade de operações especiais e Contra-Terrorismo da PF. https://t.co/khdliECxYi"
"1,07291143097685E+018","2018-12-12 17:49:53",37761,5049,"Hoje, 12/12, às 20:00, faremos uma live no facebook para expor o trabalho intenso que vem sendo realizado ao longo dos últimos dias. Um forte abraço a todos e até lá!"
"1,072936824648E+018","2018-12-12 19:30:47",28207,4661,"O brasileiro sofre diariamente com ameaças às claras em todos os Estados do Brasil. Cabe ao Executivo, Judiciário em conjunto com parlamentares, agirem em prol da defesa do cidadão de bem, criando dispositivos para retarguarda jurídica dos Agentes de Segurança Pública: https://t.co/JsK5yuqEJV"
"1,07295618303045E+018","2018-12-12 20:47:43",0,1373,"RT @DireitaBrasil: Meu Deus, na matéria do @globoesportecom , o goleiro Fernando Prass discorda da DESORGANIZAÇÃO DAS PREMIAÇÕES EM GERAL N…"
"1,07298764503747E+018","2018-12-12 22:52:44",15367,2367,"LIVE YOUTUBE: Atualização sobre os intensos trabalhos realizados nos últimos dias, com Presidente eleito Jair Bolsonaro. 🇧🇷 12 de Dezembro de 2018. https://t.co/NKT0qBCrza"
"1,07327645844812E+018","2018-12-13 18:00:22",90529,15943,"É surreal e extremamente vergonhoso ver setores da grande mídia debocharem do relato da futura Ministra Damares Alves sobre a fé em Jesus Cristo, que a livrou de um suicídio desejado por conta de abusos sofridos na infância. Lamentável!"
"1,07327812046203E+018","2018-12-13 18:06:59",2939,169,"@naturezaeartes Sim. 👍🏻 Excelente trabalho! Muito obrigado!"
"1,07333802634711E+018","2018-12-13 22:05:01",62388,10359,"Tomamos conhecimento de que a Caixa gastou cerca de R$ 2,5 bilhões em publicidade e patrocínio neste último ano. Um absurdo! Assim como já estamos fazendo em diversos setores, iremos rever todos esses contratos, bem como os do BNDES, Banco do Brasil, SECOM e outros."
"1,07351553143569E+018","2018-12-14 09:50:22",49652,6416,"Diante da possibilidade, continuamos fazendo gestões para viabilizar a doação do restante dos recursos arrecadados em campanha não utilizados (+ de R$1.000.000) à instituições beneficentes ao invés deste valor ficar preso ao partido. Mais uma vez agradeço aos que contribuíram! 👍🏻"
"1,07353760359138E+018","2018-12-14 11:18:04",18105,2679,"Grazie per la vostra considerazione, Ministro dell’Interno d'Italia. Lascia che tutto si normalizzi brevemente nel caso di questo terrorista assassino difeso dai compagni degli ideali brasiliani! Conta su di noi! https://t.co/Vlygf7pygp"
"1,07353865871049E+018","2018-12-14 11:22:16",18886,2394,"Obrigado pela consideração de sempre, Senhor Ministro do Interior da Itália. Que tudo seja normalizado brevemente no caso deste terrorista assassino defendido pelos companheiros de ideais brasileiros! Conte conosco!"
"1,07360739845411E+018","2018-12-14 15:55:25",0,8115,"RT @CarlosBolsonaro: Grande parte da mídia fecha  os olhos para tudo de errado que “os amigos” fazem e o pouco caso do aliado do PSOL que t…"
"1,07360886818436E+018","2018-12-14 16:01:15",38227,3727,"Hoje estivemos presentes em Itaguaí-RJ para Cerimônia de Lançamento ao Mar do Submarino Riachuello realizada pela Marinha do Brasil. 🚁🇧🇷 ⚓"
"1,07374018293814E+018","2018-12-15 00:43:03",74924,6504,"Uma grande satisfação em conhecer Silvio Santos, um dos maiores comunicadores e símbolos do nosso Brasil. https://t.co/aw9pomBbl2"
"1,0739547963344E+018","2018-12-15 14:55:51",72488,11403,"Abrimos mão de sediar a Conferência Climática Mundial da ONU pois custaria mais de R$500 milhões ao Brasil e seria realizada em breve, o que poderia constranger o futuro governo a adotar posições que requerem um tempo maior de análise e estudo. O Estadão esnoba o bom jornalismo!"
"1,07395914341592E+018","2018-12-15 15:13:07",0,2898,"RT @flaviogordon: O autocentrismo da imprensa brasileira é tamanho que, na ânsia de bajular uma colega de ideologia, Miriam Leitão acredita…"
"1,07421398670557E+018","2018-12-16 08:05:47",36133,5251,"Junto aos futuros ministros de Minas e Energia e Agricultura, estamos analisando o potencial de exploração de reservas de potássio, cálcio e magnésio em regiões do nosso país. Hoje, mesmo com as maiores reservas, dependemos de matéria-prima importada para produzir fertilizantes."
"1,07421994590135E+018","2018-12-16 08:29:27",74651,12411,"Em destaque no Jornal O Globo de hoje informou que, em meu governo, o assunto Pena de Morte será motivo de debate. Além de tratar-se de cláusula pétrea da Constituição, não fez parte de minha campanha. Assunto encerrado antes que tornem isso um dos escarcéus propositais diários."
"1,07439575104696E+018","2018-12-16 20:08:03",80185,14572,"Diferente do que diz o corrupto preso Lula sobre o novo governo ser preconceituoso por retirar médicos cubanos do país, foi Cuba que os retirou por recusar-se a pagar salário integral a eles... Oferecemos asilo aos que querem ficar. Informações estão chegando erradas na cadeia."
"1,07442451685043E+018","2018-12-16 22:02:21",57271,9563,"Naturalmente, regimes que violam as liberdades de seus povos e atuam abertamente contra o futuro governo do Brasil por afinidade ideológica com o grupo derrotado nas eleições, não estarão na posse presidencial em 2019. Defendemos e respeitamos verdadeiramente a democracia."
"1,07469045815519E+018","2018-12-17 15:39:06",49505,5715,"Hoje estive na inauguração do III Colégio da Polícia Militar do RJ, que recebeu o nome de Colégio Percy Geraldo Bolsonaro em homenagem ao meu pai. Uma honra! Cada vez mais, escolas militares tornam-se referência de ensino, principalmente por prezarem pela disciplina e hierarquia."
"1,07469810791553E+018","2018-12-17 16:09:30",0,2361,"RT @odiodobem: Bom Dia! Será que o pessoal do ""mexeu com uma, mexeu com todas"" vai se manifestar? 😍💞🌻🌥🌞 https://t.co/fGPVaRpgt2"
"1,07470701124436E+018","2018-12-17 16:44:53",0,5742,"RT @leandroruschel: G1 faz uma retrospectiva dos ""crimes que marcaram 2018"".   ""Esqueceram"" de citar o crime mais importante na história po…"
"1,07482251746495E+018","2018-12-18 00:23:52",57634,14037,"Já que a maior parte da imprensa simplesmente ignora... https://t.co/eEvfF3gIc4"
"1,07497513229953E+018","2018-12-18 10:30:18",72167,11129,"Fui surpreendido com a notícia que minha esposa retiraria imagens católicas da futura residência oficial devido sua religião. Ela evangélica e eu católico, ambos temos objetos que lembram nossa fé em nossa casa! Não por acaso, criam narrativas para nos desgastar a todo custo!"
"1,07498717982955E+018","2018-12-18 11:18:10",33200,4687,"Hoje, 18/12/2018, terça-feira, às 19:00, faremos uma nova live! Um forte abraço a todos! 👍🏻"
"1,07506104532306E+018","2018-12-18 16:11:41",29668,3700,"Hoje pela manhã me despedi de amigos que fiz, em visitas quase que semanais, ao Hospital Central do Exército-RJ. Os escassos recursos no orçamento de Deputado Federal durante anos foram direcionados e o entendimento da necessidade deste setor da saúde levo comigo. Até breve! https://t.co/b8cG73FvDS"
"1,07514141642946E+018","2018-12-18 21:31:03",9880,1605,"Nova Live (18/12/2018): Política Nacional. https://t.co/WUdf3Bydyx"
"1,07515188287894E+018","2018-12-18 22:12:38",31974,2898,"🇧🇷👍🏻🤝 https://t.co/Y8Bo4P6VPt"
"1,07537339538517E+018","2018-12-19 12:52:51",0,919,"RT @tradutores_br: Como refutar a ideologia transgênero em 2 minutos: https://t.co/923c2kbmE6 via @YouTube"
"1,07537820889427E+018","2018-12-19 13:11:59",46206,5974,"Em Brasília, onde passaremos o dia com futuros ministros, recebendo informações e estabelecimentos de metas iniciais para que comecemos agindo de forma efetiva no dia primeiro de janeiro de 2019. Não há dúvidas que mudaremos a direção que governos anteriores colocaram o Brasil!"
"1,07537995208897E+018","2018-12-19 13:18:54",0,3957,"RT @republica_ctba: TCU denuncia governos petistas por desviar 2,1 bilhões para ditadura cubana https://t.co/vNhpDRqZGH"
"1,07553046691518E+018","2018-12-19 23:17:00",101794,16823,"Parabéns ao presidente do Supremo Tribunal Federal por derrubar a liminar que poderia beneficiar dezenas de milhares de presos em segunda instância no Brasil e colocar em risco o bem estar de nossa sociedade, que já sofre diariamente com o caos da violência generalizada!"
"1,07569970563873E+018","2018-12-20 10:29:30",62970,6812,"Hoje pela manhã recebi representantes de igrejas evangélicas dos EUA e conversamos sobre suas e nossas visões. Mesmo sendo católico, creio que toda religião traz consigo algo que possa agregar a qualquer um de nós! O que importa é que sempre tenhamos fé! Um bom dia a todos!"
"1,07571599004918E+018","2018-12-20 11:34:12",34728,4687,"Recebendo o cubano Orlando Gutierrez, um dos principais denunciantes das atrocidades cometidas pela ditadura daquele país. https://t.co/MxMraV9ln5"
"1,07574627119181E+018","2018-12-20 13:34:32",0,3878,"RT @odiodobem: 23h59 00h01    #STFVergonhaNacional https://t.co/DgkKMaCxt2"
"1,07583793340242E+018","2018-12-20 19:38:46",0,1771,"RT @RenovaMidia: A ditadura de #Cuba pagou em junho apenas 2 dos 8 milhões de dólares correspondentes a esse mês, por dívidas pela construç…"
"1,0758408449414E+018","2018-12-20 19:50:20",77151,10349,"PDT, PSB e PCdoB confirmam bloco de oposição a Bolsonaro na Câmara. Se me apoiassem é que preocuparia o Brasil! 👍🏻"
"1,07585145395103E+018","2018-12-20 20:32:29",50453,4621,"Não darei a eles o que querem! Boa tarde a todos!"
"1,07603152212006E+018","2018-12-21 08:28:01",33333,4386,"O Congresso aprovou orçamento de R$ 150 milhões para a Secretaria de Comunicação Social em 2019, um corte de 45,8% do valor proposto pelo atual governo (R$ 277mi). Informo que nosso governo não irá pleitear qualquer aumento no orçamento e trabalhará com o valor aprovado."
"1,07603177296465E+018","2018-12-21 08:29:01",23240,3043,"Revisaremos diversos contratos e reavaliaremos o quadro pessoal da SECOM a fim de reduzir ainda mais o orçamento para 2020. Vamos mostrar, nesta e em outras áreas, na prática os benefícios da correta aplicação de recursos públicos."
"1,07603201188897E+018","2018-12-21 08:29:57",376,15,"@n_gbs18 👍🏻"
"1,07606955751984E+018","2018-12-21 10:59:09",31311,5485,"... https://t.co/e0mA766yQc"
"1,07612118767421E+018","2018-12-21 14:24:19",0,5024,"RT @CarlosBolsonaro: Cerca de duas ruas do meu trabalho me deparo com esta “declaração de combate ao ódio” com uma frase escrita nesta espé…"
"1,07614156151422E+018","2018-12-21 15:45:16",0,2062,"RT @RenovaMidia: A Polícia Federal apreendeu o celular e as imagens do circuito interno de segurança de um complexo imobiliário ligado ao a…"
"1,07615358720039E+018","2018-12-21 16:33:03",51367,7633,"A Folha de SP continua a fazer um jornalismo sujo e baixo nível. Agora insinuam falta de representatividade das regiões Norte e Nordeste nos ministérios, como se nascer em uma região se traduzisse em competência e não nascer significasse descaso e abandono. Vão quebrar a cara!"
"1,07615365186392E+018","2018-12-21 16:33:19",21028,3535,"Divulguei as indicações de ministros em minhas redes e ficou bem claro que o critério para as escolhas foi técnico. Não saí perguntando a região de nascimento, cor da pele ou sexualidade de cada um, já que isso é irrelevante para as demandas de nosso país."
"1,07615397834017E+018","2018-12-21 16:34:37",31533,3706,"Também não perguntei o local de nascimento para minha esposa, filha de nordestino, nem para os nordestinos que trabalham e trabalharão diretamente comigo na presidência. Se defendemos igualdade, esses detalhes são completamente ínfimos."
"1,07615428147097E+018","2018-12-21 16:35:49",35344,4432,"Ressalto ainda que as regiões Norte e Nordeste terão olhar especial do nosso governo, principalmente pelo grande potencial econômico que possuem. Uma boa tarde a todos! 👍🏻🇧🇷"
"1,07625369640785E+018","2018-12-21 23:10:51",26980,4881,"#Fakenews https://t.co/FbjEL55Nv6"
"1,0764078479053E+018","2018-12-22 09:23:24",17009,3127,"#Fakenews : nenhum General trabalha no gabinete do gabinete de Eduardo Bolsonaro. https://t.co/dIhR8QLhzW"
"1,07641426276612E+018","2018-12-22 09:48:53",42007,6145,"As convergências ministeriais darão o tom de desenvolvimento de nosso país e que foi pautada pela população. Reduzir o estado, desenvolvimento sem entraves de ONGs, acordos comerciais bilaterais já em andamento e mudar a atual pífia linha educacional. Vamos alavancar o Brasil!"
"1,07641444593981E+018","2018-12-22 09:49:37",651,11,"@Drarosana Bom Dia 👍🏻!"
"1,07641447425551E+018","2018-12-22 09:49:44",374,3,"@EricoVdss 👍🏻"
"1,07642584326882E+018","2018-12-22 10:34:54",807,36,"@MirandaAlissom Obrigado pela consideração! Imaginemos se tivéssemos o PT governando o país hoje! Um forte abraço!"
"1,07645825303759E+018","2018-12-22 12:43:41",0,3232,"RT @RenovaMidia: A militância digital envolvida no esquema irregular de propaganda eleitoral do PT recebeu dinheiro para criticar o então c…"
"1,0764583185903E+018","2018-12-22 12:43:57",0,4461,"RT @CarlosBolsonaro: O objetivo da esquerda é fomentar falsa narrativa e igualar Bolsonaro aos que estão presos e desviaram bilhões em nome…"
"1,07649665510767E+018","2018-12-22 15:16:17",15414,2233,"#fakenews https://t.co/xwzsPuOWso"
"1,07659222418658E+018","2018-12-22 21:36:03",41189,6585,"É muito grave mais uma “rodada de exclusões de mais de 10 páginas de direita incluindo as de Paulo Eduardo Martins, Eder Borges e República de Curitiba pelo Facebook. A liberdade de expressão tem que ser respeitada, inclusive quando você é atacado, e legalmente responde!"
"1,07659717643486E+018","2018-12-22 21:55:43",31144,3837,"Tem gente chorando porque vem mentir e ofender e ninguém é obrigado a conviver com isso. É uma satisfação ler comentários e críticas que agregam. A ofensa e a mentira podem continuar em todos estes perfis pessoais, portanto a resposta sempre será dada. Simples! 😂"
"1,07659883982039E+018","2018-12-22 22:02:20",51983,3949,"Bom final de sábado a todos! 👍🏻"
"1,07660117553176E+018","2018-12-22 22:11:37",34898,3743,"Obrigado pela consideração Carlos Alberto Nóbrega! Um forte abraço! https://t.co/LyPO6wluNz"
"1,07663117339535E+018","2018-12-23 00:10:49",0,3374,"RT @foIha_sp: Bandido desiste de assaltar após lembrar que existe o estatuto do desarmamento https://t.co/lcN9ITJaAC https://t.co/gPk96Em5Jt"
"1,07679619910406E+018","2018-12-23 11:06:34",47582,5895,"Em meu governo, que terá início em janeiro de 2019, um PERFIL TÉCNICO ocupará a ANVISA, algo que infelizmente é SECUNDÁRIO diante da importância da Agência. Um órgão que terá o merecido valor para o desenvolvimento da medicina e outras responsabilidades."
"1,07680439126346E+018","2018-12-23 11:39:07",0,5127,"RT @republica_ctba: PT pagou influenciadores digitais para difamar Bolsonaro https://t.co/zN3wLhSWic"
"1,07712875598078E+018","2018-12-24 09:08:02",57658,7455,"É chegado mais um Natal, momento especial onde relembramos com nossas sagradas famílias o nascimento de Cristo.  É com este sentimento, inspirado na família simples que recebeu em um humilde presépio a encarnação do próprio Deus, que  contemplamos a chegada de um novo Brasil."
"1,07712934356076E+018","2018-12-24 09:10:22",41714,5320,"Com humildade, aceitando quem tem no coração a vontade de construir um Brasil melhor, buscaremos nos próximos anos restaurar o sentimento familiar há muito desgastado em nossa sociedade, bem como a paz dentro de nossos lares. Tenhamos todos um Feliz Natal! Fiquem com Deus!"
"1,07718286283785E+018","2018-12-24 12:43:02",51824,7832,"Inúmeras regulamentações em todos os setores que só servem para arrecadação e entraves de desenvolvimento, sem nenhum retorno prático ao cidadão, irão ser revogadas rapidamente em meu governo. Menos interferência do estado significa melhores condições de vida ao Brasileiro."
"1,07720680815294E+018","2018-12-24 14:18:11",21704,3990,"Depois de antigo militante do PSOL tentar assassinar Bolsonaro, “professor de história”, de mais um partido aliado ao PT, propaga violência contra família e casa do presidente eleito: https://t.co/xqfWWIR5J9"
"1,07721718311625E+018","2018-12-24 14:59:24",38461,4863,"https://t.co/NguNDAPnzO"
"1,07751423229453E+018","2018-12-25 10:39:46",36949,6160,"Saúde, desenvolvimento social, economia, tecnologia e ciência: https://t.co/IDCE8Gcnyn"
"1,07765040738673E+018","2018-12-25 19:40:53",40754,5145,"É bom passar, mesmo que por pouco tempo, na Marambaia-RJ. Local onde mais uma vez pude vivenciar a relação social de extrema importância entre os moradores, civis e militares da região! Seguem algumas cenas do dia de hoje: https://t.co/pochPzNdXZ"
"1,07769268285891E+018","2018-12-25 22:28:52",0,4732,"RT @foIha_sp: Lula tenta fugir disfarçado de papai noel mas é detido https://t.co/lcN9ITJaAC https://t.co/93uEsOcDSC"
"1,07769577811259E+018","2018-12-25 22:41:10",47886,5973,"Será que ainda posso sentar no chão ou vão problematizar mais este “absurdo e exagerado” ato também? Kkkkkk https://t.co/YXsptdfREz"
